time,com_x,com_y,r_com_x,r_com_y,cp_1_x,cp_1_y,cp_2_x,cp_2_y,cp_3_x,cp_3_y,cp_4_x,cp_4_y,r_cp_1_x,r_cp_1_y,r_cp_2_x,r_cp_2_y,r_cp_3_x,r_cp_3_y,r_cp_4_x,r_cp_4_y,st_icm_2,st_sp_2,st_raw_2,st_org_2,r_st_2,st_2,tan_sp_2,tan_icm_2,v_icm_2,v_sp_2,v_2,d_2
    0.34375,   0.0764368, -0.00699674,   0.0782652,  -0.0069363,    0.480476,    0.223167,    0.485272,    -0.22017,   -0.634474,    0.223099,   -0.629856,    -0.22007,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0459325,           0,           0,  -0.0680174,  -0.0678552,    0.476153,           0,           0,    -1.53345,  0.00153345,           0
    0.34825,   0.0763991, -0.00700472,   0.0782652,  -0.0069363,    0.480462,    0.223174,    0.485258,   -0.220163,   -0.634488,    0.223106,    -0.62987,   -0.220063,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0480547,           0,           0,  -0.0680351,   -0.067873,    0.475445,           0,           0,    -1.54191,  0.00154191,           0
      0.354,   0.0764561, -0.00702831,   0.0782652,  -0.0069363,    0.480443,    0.223212,    0.485393,   -0.220127,   -0.634517,     0.22309,   -0.629745,    -0.22008,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0509496,           0,           0,   -0.068068,  -0.0678633,    0.482461,           0,           0,    -1.55959,  0.00155959,           0
    0.35825,   0.0764108, -0.00704582,   0.0782652,  -0.0069363,    0.480434,    0.223221,    0.485383,   -0.220119,   -0.634526,    0.223098,   -0.629755,   -0.220071,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,    0.052983,           0,           0,  -0.0680821,  -0.0678776,    0.482006,           0,           0,    -1.56788,  0.00156788,           0
    0.36325,   0.0763718, -0.00705844,   0.0782652,  -0.0069363,    0.480426,    0.223249,    0.485535,   -0.220089,   -0.634532,    0.223081,   -0.629618,   -0.220089,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0553854,           0,           0,  -0.0681081,  -0.0678557,    0.489824,           0,           0,    -1.58728,  0.00158728,           0
    0.36875,   0.0763438, -0.00706486,   0.0782652,  -0.0069363,    0.480418,    0.223261,    0.485622,   -0.220077,   -0.634549,    0.223068,   -0.629546,   -0.220103,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0569978,           0,           0,  -0.0681199,  -0.0678398,    0.494249,           0,           0,    -1.60592,  0.00160592,           0
    0.37325,   0.0763031, -0.00707678,   0.0782652,  -0.0069363,     0.48041,    0.223273,    0.485614,   -0.220065,   -0.634557,     0.22308,   -0.629554,   -0.220091,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0585688,           0,           0,  -0.0681312,  -0.0678513,    0.493866,           0,           0,     -1.6146,   0.0016146,           0
    0.37825,   0.0763223, -0.00707705,   0.0782652,  -0.0069363,    0.480394,    0.223291,    0.485703,   -0.220046,    -0.63458,    0.223073,    -0.62949,   -0.220095,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0602262,           0,           0,    -0.06815,   -0.067842,    0.498368,           0,           0,    -1.62795,  0.00162795,           0
    0.38325,   0.0762952, -0.00709171,   0.0782652,  -0.0069363,    0.480376,    0.223306,    0.485684,   -0.220031,   -0.634598,    0.223088,   -0.629508,    -0.22008,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0620347,           0,           0,  -0.0681605,  -0.0678529,    0.497501,           0,           0,    -1.63292,  0.00163292,           0
     0.3885,   0.0763015, -0.00709176,   0.0782652,  -0.0069363,    0.480365,     0.22332,    0.485808,    -0.22002,   -0.634612,    0.223074,   -0.629408,   -0.220095,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0631594,           0,           0,  -0.0681768,  -0.0678817,    0.503719,           0,           0,    -1.64799,  0.00164799,           0
     0.3935,   0.0762696, -0.00711082,   0.0782652,  -0.0069363,    0.480349,    0.223336,    0.485792,   -0.220004,   -0.634628,    0.223089,   -0.629424,    -0.22008,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0646994,           0,           0,  -0.0681821,  -0.0678873,     0.50298,           0,           0,    -1.65396,  0.00165396,           0
    0.39825,   0.0762193, -0.00710859,   0.0782652,  -0.0069363,     0.48035,    0.223331,    0.485918,   -0.220006,   -0.634622,    0.223082,   -0.629318,   -0.220086,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0648797,           0,           0,  -0.0681833,  -0.0679251,    0.509201,           0,           0,    -1.66974,  0.00166974,           0
    0.40325,   0.0761941, -0.00712639,   0.0782652,  -0.0069363,    0.480348,    0.223349,    0.485916,   -0.219988,   -0.634624,      0.2231,   -0.629321,   -0.220068,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0660435,           0,           0,  -0.0681785,  -0.0679207,    0.509132,           0,           0,    -1.67734,  0.00167734,           0
    0.40825,    0.076148, -0.00711768,   0.0782652,  -0.0069363,    0.480355,    0.223324,    0.486035,   -0.220015,   -0.634616,    0.223099,   -0.629223,   -0.220071,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0645561,           0,           0,  -0.0681711,  -0.0679845,    0.514885,           0,           0,    -1.69316,  0.00169316,           0
     0.4135,   0.0761315, -0.00713103,   0.0782652,  -0.0069363,    0.480332,    0.223353,    0.486012,   -0.219986,   -0.634639,    0.223128,   -0.629246,   -0.220042,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0656474,           0,           0,  -0.0681495,  -0.0679636,    0.513854,           0,           0,    -1.69866,  0.00169866,           0
    0.41825,   0.0761065, -0.00712502,   0.0782652,  -0.0069363,    0.480372,    0.223321,    0.486146,   -0.220016,   -0.634603,    0.223136,   -0.629137,   -0.220032,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0638245,           0,           0,  -0.0681337,  -0.0680434,    0.520318,           0,           0,    -1.71513,  0.00171513,           0
    0.42325,   0.0760967, -0.00713746,   0.0782652,  -0.0069363,    0.480329,    0.223346,    0.486103,   -0.219992,   -0.634646,    0.223161,   -0.629181,   -0.220007,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0645881,           0,           0,  -0.0680996,    -0.06801,    0.518298,           0,           0,    -1.71871,  0.00171871,           0
    0.42825,   0.0760794, -0.00713852,   0.0782652,  -0.0069363,    0.480389,    0.223309,    0.486259,    -0.22003,   -0.634601,    0.223184,   -0.629055,   -0.219987,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0620648,           0,           0,  -0.0680789,  -0.0681159,    0.525734,           0,           0,    -1.73658,  0.00173658,           0
      0.434,   0.0760519, -0.00713786,   0.0782652,  -0.0069363,    0.480402,    0.223285,    0.486359,   -0.220053,    -0.63459,    0.223212,   -0.628969,   -0.219957,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0591231,           0,           0,  -0.0680528,   -0.068191,    0.530455,           0,           0,    -1.75554,  0.00175554,           0
    0.4395,  0.0760169, -0.0071454,  0.0782652, -0.0069363,     0.4804,   0.223301,   0.486367,  -0.220038,  -0.634592,   0.223232,  -0.628962,  -0.219937,   0.477479,   0.222793,   0.477511,  -0.220554,  -0.631783,   0.222808,  -0.631891,  -0.220386,          0,  0.0586359,          0,          0, -0.0680116, -0.0681593,   0.530887,          0,          0,   -1.76542, 0.00176542,          0
    0.44475,   0.0759754, -0.00714499,   0.0782652,  -0.0069363,    0.480416,     0.22329,    0.486464,    -0.22005,   -0.634581,    0.223257,   -0.628875,   -0.219914,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0573517,           0,           0,  -0.0679827,  -0.0681861,    0.535498,           0,           0,    -1.78044,  0.00178044,           0
     0.4505,     0.07597, -0.00715123,   0.0782652,  -0.0069363,    0.480408,    0.223296,    0.486456,   -0.220044,   -0.634589,    0.223263,   -0.628883,   -0.219909,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0571115,           0,           0,  -0.0679655,  -0.0681691,    0.535117,           0,           0,    -1.78655,  0.00178655,           0
      0.456,   0.0759531, -0.00714585,   0.0782652,  -0.0069363,    0.480428,    0.223276,    0.486558,   -0.220062,    -0.63457,    0.223287,   -0.628789,   -0.219884,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0555689,           0,           0,  -0.0679294,  -0.0681859,    0.539871,           0,           0,    -1.80025,  0.00180025,           0
    0.4615,  0.0759765, -0.0071485,  0.0782652, -0.0069363,   0.480446,   0.223257,   0.486665,  -0.220084,  -0.634556,   0.223322,  -0.628685,   -0.21985,   0.477479,   0.222793,   0.477511,  -0.220554,  -0.631783,   0.222808,  -0.631891,  -0.220386,          0,  0.0532391,          0,          0,  -0.067909, -0.0682449,   0.544874,          0,          0,    -1.8182,  0.0018182,          0
      0.467,   0.0759656, -0.00713704,   0.0782652,  -0.0069363,    0.480441,    0.223258,     0.48666,   -0.220083,   -0.634561,    0.223323,    -0.62869,   -0.219849,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0522479,           0,           0,  -0.0678887,  -0.0682246,    0.544659,           0,           0,    -1.82586,  0.00182586,           0
     0.4725,   0.0759753, -0.00713691,   0.0782652,  -0.0069363,    0.480443,    0.223244,    0.486764,   -0.220096,   -0.634566,    0.223359,   -0.628588,   -0.219811,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0506678,           0,           0,  -0.0678571,  -0.0682701,    0.549445,           0,           0,    -1.84064,  0.00184064,           0
    0.47825,   0.0759554, -0.00713203,   0.0782652,  -0.0069363,    0.480442,    0.223238,    0.486845,   -0.220103,   -0.634563,    0.223389,   -0.628498,   -0.219783,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0493376,           0,           0,  -0.0678437,  -0.0682849,    0.553205,           0,           0,    -1.85631,  0.00185631,           0
     0.4825,   0.0759412, -0.00711643,   0.0782652,  -0.0069363,    0.480438,    0.223235,     0.48684,   -0.220106,   -0.634568,    0.223385,   -0.628503,   -0.219787,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0485372,           0,           0,  -0.0678186,  -0.0682598,    0.552974,           0,           0,    -1.86275,  0.00186275,           0
      0.488,   0.0759551, -0.00712296,   0.0782652,  -0.0069363,    0.480421,    0.223236,    0.486921,   -0.220104,   -0.634582,    0.223412,   -0.628411,   -0.219759,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0480709,           0,           0,    -0.06781,  -0.0682487,    0.556703,           0,           0,    -1.87465,  0.00187465,           0
      0.494,   0.0759516, -0.00711528,   0.0782652,  -0.0069363,    0.480418,    0.223227,    0.486918,   -0.220113,   -0.634585,    0.223404,   -0.628415,   -0.219768,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0473908,           0,           0,  -0.0677936,   -0.068232,    0.556536,           0,           0,    -1.87952,  0.00187952,           0
     0.4995,   0.0759839, -0.00712016,   0.0782652,  -0.0069363,    0.480381,    0.223228,    0.486959,   -0.220113,   -0.634617,    0.223419,    -0.62836,   -0.219753,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0469618,           0,           0,  -0.0677847,  -0.0682176,    0.558409,           0,           0,    -1.88624,  0.00188624,           0
     0.5055,   0.0760177, -0.00713485,   0.0782652,  -0.0069363,    0.480337,     0.22324,    0.487021,   -0.220102,   -0.634657,    0.223431,   -0.628284,    -0.21974,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0472158,           0,           0,  -0.0677867,  -0.0682004,    0.561262,           0,           0,    -1.89622,  0.00189622,           0
     0.511,   0.075997, -0.0071264,  0.0782652, -0.0069363,   0.480333,   0.223235,   0.487017,  -0.220107,  -0.634661,   0.223427,  -0.628288,  -0.219745,   0.477479,   0.222793,   0.477511,  -0.220554,  -0.631783,   0.222808,  -0.631891,  -0.220386,          0,  0.0470745,          0,          0, -0.0677932, -0.0682068,    0.56107,          0,          0,   -1.90012, 0.00190012,          0
    0.51675,   0.0759976, -0.00713624,   0.0782652,  -0.0069363,    0.480294,    0.223256,    0.487086,   -0.220085,     -0.6347,    0.223428,   -0.628208,   -0.219743,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,     0.04809,           0,           0,    -0.06781,  -0.0681625,    0.564272,           0,           0,    -1.90978,  0.00190978,           0
     0.5225,   0.0760028, -0.00714136,   0.0782652,  -0.0069363,    0.480242,    0.223283,    0.487141,   -0.220058,   -0.634749,    0.223428,   -0.628137,   -0.219745,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,    0.049959,           0,           0,  -0.0678208,  -0.0680741,    0.566831,           0,           0,     -1.9204,   0.0019204,           0
      0.528,   0.0759917, -0.00713684,   0.0782652,  -0.0069363,    0.480235,    0.223278,    0.487135,   -0.220063,   -0.634756,    0.223423,   -0.628144,   -0.219749,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0505242,           0,           0,  -0.0678395,  -0.0680927,    0.566522,           0,           0,    -1.92423,  0.00192423,           0
     0.534,  0.0760307,   -0.00715,  0.0782652, -0.0069363,   0.480181,   0.223304,   0.487198,  -0.220037,   -0.63481,   0.223418,  -0.628074,  -0.219753,   0.477479,   0.222793,   0.477511,  -0.220554,  -0.631783,   0.222808,  -0.631891,  -0.220386,          0,  0.0521063,          0,          0, -0.0678497, -0.0680312,   0.569458,          0,          0,    -1.9333,  0.0019333,          0
       0.54,   0.0760279, -0.00715497,   0.0782652,  -0.0069363,    0.480122,    0.223326,     0.48723,   -0.220015,   -0.634874,    0.223412,   -0.628039,   -0.219759,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0539485,           0,           0,   -0.067881,  -0.0680127,    0.570943,           0,           0,    -1.94099,  0.00194099,           0
     0.5455,   0.0760178, -0.00715576,   0.0782652,  -0.0069363,    0.480113,    0.223326,    0.487221,   -0.220015,   -0.634883,    0.223412,   -0.628048,   -0.219759,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0547602,           0,           0,  -0.0678929,  -0.0680246,    0.570548,           0,           0,    -1.94328,  0.00194328,           0
       0.55,    0.076004, -0.00716984,   0.0782652,  -0.0069363,    0.480068,    0.223353,     0.48728,   -0.219988,   -0.634924,      0.2234,   -0.627985,    -0.21977,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,           0,   0.0565082,           0,           0,  -0.0679234,  -0.0679792,    0.573225,           0,           0,    -1.95111,  0.00195111,           0
